prompt,category,max_new_tokens,mode,k,speed_ratio_case,draft_time_scale,verify_time_scale,baseline_time_sec,baseline_tps,baseline_energy_proxy_units,baseline_energy_per_token_proxy,spec_time_sec,spec_tps,acceptance_rate,avg_round_acceptance,rollback_count,baseline_fallback_steps,wasted_draft_tokens,draft_time_sec,verify_time_sec,commit_time_sec,rollback_penalty_sec,pipeline_utilization,accepted_tokens_per_round,draft_time_per_accepted_token,verify_time_per_accepted_token,wasted_draft_per_accepted_token,stall_rounds,backpressure_events,verify_bottleneck_ratio,energy_proxy_units,energy_per_token_proxy,energy_per_accepted_token_proxy,peak_speculative_tokens,peak_estimated_kv_overhead_units,speedup,output_match
Adaptive speculation depth should increase when,algorithmic,32,adaptive_only,3,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7466899579999335,42.855806023847514,0.5581395348837209,0.5866666666666667,8,0,19,0.33661611689992693,0.26515141699974265,0.00019408100024520536,0.00010666599985142966,0.9998381952683981,1.6,0.014025671537496955,0.01104797570832261,0.7916666666666666,11,6,0.44047894489722256,0.681507923999527,0.021297122624985218,0.028396163499980292,5,92160.0,0.7750665598212443,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_only,3,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.5977398329999914,53.53499672155939,0.0,0.0,1,31,3,0.01934878749996187,0.5690359179998268,0.0005124619998468916,1.5749999988656782e-05,0.9999732558082517,0.0,0.0,0.0,0.0,1,31,0.9662738240291825,0.759317790699663,0.02372868095936447,0.02372868095936447,3,55296.0,0.9682045348985235,True
Adaptive speculation depth should increase when,algorithmic,32,category_only,3,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7351448329999357,43.52883753452539,0.5333333333333333,0.5416666666666666,8,0,21,0.3536609999999087,0.22936033099983888,0.00016566899978442962,9.045800015883287e-05,0.9998540578289907,2.0,0.014735874999996195,0.00955668045832662,0.875,8,1,0.39328779791048657,0.6519952016997878,0.020374850053118367,0.027166466737491155,4,73728.0,0.7872386379135831,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_category,3,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.6090164999999388,52.54373239477619,0.0,0.0,1,31,4,0.026038366899990704,0.5707658369996125,0.0004911680001669083,1.5916000052129675e-05,0.9999733539272159,0.0,0.0,0.0,0.0,1,31,0.9555838934164562,0.7682479297996111,0.024007747806237847,0.024007747806237847,4,73728.0,0.9502770729530908,True
Adaptive speculation depth should increase when,algorithmic,32,fixed,4,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7392270829999461,43.288457276398695,0.5333333333333333,0.5416666666666666,8,0,21,0.3558391095001866,0.23032791800017094,0.00016862600011791073,9.074900026462274e-05,0.999855124464506,2.0,0.014826629562507776,0.009596996583340456,0.875,8,1,0.3928260487403299,0.655432677200747,0.020482271162523345,0.02730969488336446,4,73728.0,0.7828912526465431,True
Adaptive speculation depth should increase when,algorithmic,32,adaptive_only,4,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7031799160000674,45.507556845518515,0.5853658536585366,0.6128205128205128,8,0,17,0.32149807060001195,0.24330283300025712,0.00019091799993020686,8.775200001309713e-05,0.9998562840634385,1.8461538461538463,0.013395752941667165,0.01013761804167738,0.7083333333333334,9,3,0.430630716584821,0.6379646479003327,0.019936395246885397,0.02658186032918053,5,92160.0,0.8230246681277832,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_only,4,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.6117032920000156,52.31294390352763,0.0,0.0,1,31,4,0.026188924999951266,0.5732242939999423,0.0005025029998932951,1.6125000001920853e-05,0.9999731219469635,0.0,0.0,0.0,0.0,1,31,0.9555080371775053,0.7715992458998359,0.02411247643436987,0.02411247643436987,4,73728.0,0.9461031591114326,True
Adaptive speculation depth should increase when,algorithmic,32,category_only,4,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7479174159999502,42.785472453822535,0.5333333333333333,0.5416666666666666,8,0,21,0.3587117051000291,0.23491316799970718,0.00017166600002838095,9.116599983371998e-05,0.9998556111175343,2.0,0.014946321045834545,0.009788048666654467,0.875,9,1,0.3956122215798888,0.6642677724994769,0.020758367890608653,0.02767782385414487,4,73728.0,0.7737945455198711,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_category,4,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.6123123749999877,52.26090686147025,0.0,0.0,1,31,4,0.026119041900005868,0.5739229120000573,0.0005067060000101264,1.558299993575929e-05,0.9999740527343745,0.0,0.0,0.0,0.0,1,31,0.9556642955386058,0.7724386512000139,0.024138707850000433,0.024138707850000433,4,73728.0,0.9451620457615111,True
Adaptive speculation depth should increase when,algorithmic,32,fixed,6,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.8800384999999551,36.36204552414654,0.4067796610169492,0.4242424242424242,8,0,35,0.4625172124999153,0.21875229099975968,0.00018225100006930006,7.962399979533075e-05,0.9998900762023963,2.1818181818181817,0.019271550520829805,0.009114678791656653,1.4583333333333333,8,1,0.321009212398824,0.7470556775994055,0.023345489924981422,0.03112731989997523,6,110592.0,0.6576239755421012,True
Adaptive speculation depth should increase when,algorithmic,32,adaptive_only,6,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7626538330000585,41.95874801300257,0.5,0.5513888888888888,8,0,24,0.37388554629982307,0.2279653339998049,0.000174126000160868,8.954000020366948e-05,0.9998600785496662,2.0,0.015578564429159295,0.009498555583325205,1.0,8,1,0.378664227589054,0.6704086248998578,0.020950269528120555,0.02793369270416074,6,110592.0,0.7588428615424444,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_only,6,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.6305884999999307,50.746247354659204,0.0,0.0,1,31,6,0.03958129560003271,0.5729621639998186,0.0005119969998759188,1.5917000041554275e-05,0.9999740372806055,0.0,0.0,0.0,0.0,1,31,0.9346008714737105,0.784654416299793,0.024520450509368533,0.024520450509368533,6,110592.0,0.9177687461793888,True
Adaptive speculation depth should increase when,algorithmic,32,category_only,6,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7400546249999707,43.24005136783149,0.5333333333333333,0.5416666666666666,8,0,21,0.3561296367999603,0.2307422909999559,0.00016925099998843507,8.920799996303685e-05,0.9998567886522388,2.0,0.014838734866665012,0.009614262124998163,0.875,8,1,0.3930598045467018,0.6562604442998576,0.02050813888437055,0.027344185179160735,4,73728.0,0.7820158099817305,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_category,6,fast_draft,0.7,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.6109993339999846,52.37321584380124,0.0,0.0,1,31,4,0.02617244630001778,0.5725596699996913,0.0004965839999613308,1.766700006555766e-05,0.9999705179688528,0.0,0.0,0.0,0.0,1,31,0.9554944042455875,0.7707180845996732,0.024084940143739787,0.024084940143739787,4,73728.0,0.9471932043056736,True
Adaptive speculation depth should increase when,algorithmic,32,fixed,2,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7821676250000564,40.911946464158106,0.631578947368421,0.631578947368421,8,0,14,0.43224603999999545,0.34909545799985153,0.0002489570001671382,0.00012870999967162788,0.999853951228441,1.263157894736842,0.018010251666666477,0.014545644083327147,0.5833333333333334,8,0,0.4466475451006438,0.886311299199508,0.027697228099984626,0.03692963746664617,2,36864.0,0.7399109839147793,True
Adaptive speculation depth should increase when,algorithmic,32,adaptive_only,2,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7366873339999529,43.43769537376361,0.5714285714285714,0.5866666666666667,8,0,18,0.47002058500004296,0.26598924800020995,0.000196081000126469,0.00011278999977548665,0.9998613582898681,1.6,0.019584191041668458,0.011082885333342082,0.75,8,0,0.361297353012126,0.8160091088001195,0.025500284650003733,0.03400037953333831,5,92160.0,0.7855902908738145,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_only,2,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.5923231250000072,54.02456640537142,0.0,0.0,1,31,2,0.018799541000021236,0.5724775859998772,0.0004940389997045713,1.6415999994023878e-05,0.9999722603168885,0.0,0.0,0.0,0.0,1,31,0.9673968907100506,0.7632360759997369,0.023851127374991777,0.023851127374991777,2,36864.0,0.9770586231967069,True
Adaptive speculation depth should increase when,algorithmic,32,category_only,2,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7385617499999171,43.32745366247791,0.5333333333333333,0.5416666666666666,8,0,21,0.5074769550002429,0.23053933299991058,0.0001661230003264791,8.924900009787962e-05,0.9998862768187151,2.0,0.021144873125010122,0.00960580554166294,0.875,8,0,0.3123067273947288,0.8073427110003649,0.025229459718761404,0.03363927962501521,4,73728.0,0.7835965198578763,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_category,2,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.60803845800001,52.628250037433446,0.0,0.0,1,31,4,0.03728254099996775,0.5696947499999396,0.0004980840002417608,1.6250000044237822e-05,0.9999732506599671,0.0,0.0,0.0,0.0,1,31,0.93780714979566,0.7781028246000347,0.024315713268751083,0.024315713268751083,4,73728.0,0.9518056125983866,True
Adaptive speculation depth should increase when,algorithmic,32,fixed,3,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.6716161670000247,47.64626221393331,0.631578947368421,0.641025641025641,8,0,14,0.42529504400010865,0.24572524999985035,0.00019924999992326775,7.99600001073486e-05,0.9998918741975644,1.8461538461538463,0.01772062683333786,0.010238552083327098,0.5833333333333334,8,0,0.3660877460980091,0.7449055250000015,0.023278297656250047,0.031037730208333395,3,55296.0,0.8617041182691729,True
Adaptive speculation depth should increase when,algorithmic,32,adaptive_only,3,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7405695420000029,43.209986618650156,0.5581395348837209,0.5866666666666667,8,0,19,0.4763193770003227,0.26358887699996103,0.00019424800018441601,0.00011162400005559903,0.999862086776887,1.6,0.01984664070834678,0.010982869874998377,0.7916666666666666,8,0,0.35615185232787433,0.819185402700407,0.025599543834387718,0.03413272511251696,5,92160.0,0.781472075447677,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_only,3,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.5984409579999692,53.47227587320594,0.0,0.0,1,31,3,0.02807012499999928,0.5693249560001732,0.0004993749997765917,1.5791000009812706e-05,0.99997358968158,0.0,0.0,0.0,0.0,1,31,0.952216482837268,0.768409687900146,0.02401280274687956,0.02401280274687956,3,55296.0,0.967070200098349,True
Adaptive speculation depth should increase when,algorithmic,32,category_only,3,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7412817499999846,43.168471367331875,0.5333333333333333,0.5416666666666666,8,0,21,0.5102833749998581,0.23043933499991454,0.00017200000013417593,9.38319999477244e-05,0.9998810701194617,2.0,0.021261807291660755,0.009601638958329772,0.875,8,0,0.31102845234236254,0.8100265256997432,0.025313328928116975,0.0337511052374893,4,73728.0,0.7807212534236677,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_category,3,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.6070199999999204,52.71654970182893,0.0,0.0,1,31,4,0.03710083400005715,0.5688624609998669,0.0005010429997582833,1.5208000036182057e-05,0.9999749241336555,0.0,0.0,0.0,0.0,1,31,0.9379982059228104,0.7768391792998273,0.024276224353119602,0.024276224353119602,4,73728.0,0.9534025518107373,True
Adaptive speculation depth should increase when,algorithmic,32,fixed,4,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7355381249999482,43.50556267902803,0.5333333333333333,0.5416666666666666,8,0,21,0.505863998999871,0.22911854100004803,0.00016874900006769167,9.070800012977998e-05,0.9998844466653405,2.0,0.021077666624994624,0.009546605875002001,0.875,8,0,0.31166175510854904,0.8038853807001033,0.025121418146878228,0.033495224195837635,4,73728.0,0.7868177016658635,True
Adaptive speculation depth should increase when,algorithmic,32,adaptive_only,4,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7020302499998934,45.582081398921,0.5853658536585366,0.6128205128205128,8,0,17,0.4587461229998553,0.2426952909997908,0.00018620999992435827,8.862500010309304e-05,0.9998827264684087,1.8461538461538463,0.019114421791660636,0.01011230379165795,0.7083333333333334,8,0,0.34590327218920813,0.7744219727996666,0.024200686649989582,0.03226758219998611,5,92160.0,0.8243724782517075,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_only,4,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.6070788750000702,52.711437208214996,0.0,0.0,1,31,4,0.037014165999949,0.5689886240002124,0.0005077930002244102,1.6875000028448994e-05,0.9999721776816435,0.0,0.0,0.0,0.0,1,31,0.9381347002808201,0.7769210569003463,0.024278783028135822,0.024278783028135822,4,73728.0,0.9533100900603912,True
Adaptive speculation depth should increase when,algorithmic,32,category_only,4,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7363037499999336,43.46032462825686,0.5333333333333333,0.5416666666666666,8,0,21,0.5055987510000932,0.23014758300018912,0.00017166600002838095,8.870999999999185e-05,0.9998871129382714,2.0,0.021066614625003883,0.00958948262500788,0.875,8,0,0.3127353631791748,0.8049568563003505,0.025154901759385954,0.03353986901251461,4,73728.0,0.7859995511365113,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_category,4,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.607692375000056,52.658222015698406,0.0,0.0,1,31,4,0.03765779200000452,0.5689790389998279,0.0004981670000461236,1.6374999972867954e-05,0.9999730297900967,0.0,0.0,0.0,0.0,1,31,0.9371540775515328,0.7775478219997695,0.024298369437492796,0.024298369437492796,4,73728.0,0.9523476693286212,True
Adaptive speculation depth should increase when,algorithmic,32,fixed,6,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.8754896670000107,36.55097393628017,0.4067796610169492,0.4242424242424242,8,0,35,0.6588228350001373,0.21614529199996468,0.0001635830001305294,7.895900012044876e-05,0.9999149720302811,2.1818181818181817,0.027450951458339052,0.009006053833331862,1.4583333333333333,8,0,0.24698601311099475,0.9399640027002761,0.02937387508438363,0.039165166779178175,6,110592.0,0.6610408309936922,True
Adaptive speculation depth should increase when,algorithmic,32,adaptive_only,6,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7547917919999918,42.39579754200659,0.5,0.5513888888888888,8,0,24,0.5282008350002343,0.22604587499972695,0.0001717909997296374,8.549800031687482e-05,0.9998935849850265,2.0,0.022008368125009763,0.009418578124988622,1.0,8,0,0.29962928361405544,0.8222232367001198,0.025694476146878743,0.03425930152917166,6,110592.0,0.7667470991789537,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_only,6,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.6279977919999737,50.95559316871187,0.0,0.0,1,31,6,0.05661795800006075,0.570324545999938,0.000496961000067131,1.512500000444561e-05,0.9999758946699163,0.0,0.0,0.0,0.0,1,31,0.9089714272274507,0.7982552897000119,0.024945477803125372,0.024945477803125372,6,110592.0,0.921554859543363,True
Adaptive speculation depth should increase when,algorithmic,32,category_only,6,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7364266250000355,43.45307314221353,0.5333333333333333,0.5416666666666666,8,0,21,0.5061377499999935,0.22974012499992114,0.00016837799989843916,9.03350000953651e-05,0.9998848139870905,2.0,0.021089072916666396,0.009572505208330048,0.875,8,0,0.31212729371774883,0.8049666321999553,0.025155207256248605,0.03354027634166481,4,73728.0,0.7858684047443966,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_category,6,balanced,1.0,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.6072089170000936,52.700148341192865,0.0,0.0,1,31,4,0.036947917000020425,0.5691858700002967,0.0005046279998168757,1.6167000012501376e-05,0.9999733505680297,0.0,0.0,0.0,0.0,1,31,0.9382621606648023,0.7771091829003467,0.024284661965635834,0.024284661965635834,4,73728.0,0.9531059258143086,True
Adaptive speculation depth should increase when,algorithmic,32,fixed,2,slow_draft,1.3,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7731437499999174,41.38945700589757,0.631578947368421,0.631578947368421,8,0,14,0.5536067328999594,0.34646020999991833,0.00024820600015118544,0.0001297479998356721,0.9998720056540045,1.263157894736842,0.023066947204164977,0.01443584208332993,0.5833333333333334,8,0,0.38482103785903227,1.004247011099733,0.03138271909686666,0.041843625462488876,2,36864.0,0.74854697719556,True
Adaptive speculation depth should increase when,algorithmic,32,adaptive_only,2,slow_draft,1.3,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.7325571669999817,43.68259767500275,0.5714285714285714,0.5866666666666667,8,0,18,0.6074399486999482,0.26462108600014744,0.00019337100002303487,0.0001159589999133459,0.9998778682146562,1.6,0.02530999786249784,0.011025878583339477,0.75,8,0,0.30337603831046084,0.9516522638000537,0.02973913324375168,0.03965217765833557,5,92160.0,0.7900194593278648,True
Adaptive speculation depth should increase when,algorithmic,32,hybrid_only,2,slow_draft,1.3,1.0,0.5787344170000779,55.29306545457395,0.0,0.0,0.5951888749999625,53.7644457820251,0.0,0.0,1,31,2,0.024608457900058056,0.5751923740000393,0.0005059190002612013,1.474999999118154e-05,0.9999754298322331,0.0,0.0,0.0,0.0,1,31,0.9581640938359398,0.772577136700204,0.024143035521881375,0.024143035521881375,2,36864.0,0.9723542245310185,True
